"Gender","Age","Address","Family_Size","Parental_Status","Mother_Education","Father_Education","Mother_Job","Father_Job","Guardian","Travel_Time","Study_Time","Number_of_Failures","School_Support","Family_Support","Extra_Paid_Class","Extra_Curricular_Activities","Attended_Nursery","Wants_Higher_Education","Internet_Access","In_Relationship","Family_Relationship","Free_Time","Going_Out","Weekend_Alcohol_Consumption","Weekday_Alcohol_Consumption","Health_Status","Number_of_Absences","Grade_1","Grade_2","Final_Grade","Dropped_Out","SchoolGP","SchoolMS","Reason_for_Choosing_Schoolhome","Reason_for_Choosing_Schoolother","Reason_for_Choosing_Schoolreputation","Total_Parental_Education","Average_Grade"
0,-1.43187585974241,0,"GT3","T",3,2,"services","other","mother",2,2,0,"yes","yes","no","no","yes","yes","yes","no",4,3,5,1,1,2,2.65916079511985,-0.145368655520811,-0.53888214673956,-0.589975875408375,"False",1,0,1,0,0,5,-0.424742225889582
1,-1.43187585974241,0,"GT3","A",3,4,"services","other","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,4,4,1,1,1,-0.788551240905188,1.67594905554109,1.52039859850465,1.26723193286989,"False",1,0,0,0,0,7,1.48785986230521
0,-1.43187585974241,0,"GT3","A",3,3,"other","health","father",1,4,0,"yes","no","no","no","yes","yes","no","no",4,3,3,1,1,4,1.36626878161046,-0.509632197733191,-0.53888214673956,-0.589975875408375,"False",1,0,0,0,1,6,-0.546163406627042
0,-1.43187585974241,0,"GT3","T",2,2,"other","other","mother",1,4,0,"yes","yes","no","no","yes","yes","yes","no",5,1,2,1,1,3,0.0733767681010722,-0.509632197733191,-0.53888214673956,-0.589975875408375,"False",1,0,0,0,0,4,-0.546163406627042
1,-0.610950565596805,0,"GT3","T",3,3,"services","other","father",1,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,5,0.0733767681010722,0.58315842890395,0.833971683423244,0.648162663443801,"False",1,0,1,0,0,6,0.688430925256998
1,-1.43187585974241,0,"GT3","T",4,4,"other","other","father",4,4,0,"no","yes","no","yes","yes","yes","yes","yes",1,3,5,3,5,1,0.935304777107333,0.218894886691569,-0.53888214673956,-0.280441240695331,"False",1,0,1,0,0,8,-0.200142833581107
0,-0.610950565596805,0,"LE3","T",4,4,"health","health","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,5,1,1,4,-0.357587236402058,1.31168551332871,1.17718514096394,0.648162663443801,"False",1,0,0,1,0,8,1.04567777257882
1,-1.43187585974241,0,"LE3","A",4,4,"teacher","teacher","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",5,5,3,1,1,4,0.0733767681010722,0.58315842890395,0.833971683423244,0.648162663443801,"False",1,0,0,0,0,8,0.688430925256998
0,-0.610950565596805,0,"GT3","T",3,3,"services","other","father",1,3,0,"yes","yes","no","yes","yes","yes","yes","no",4,1,2,1,1,2,0.0733767681010722,-0.145368655520811,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,1,6,-0.207159528471667
0,-0.610950565596805,0,"GT3","T",2,2,"at_home","other","mother",1,2,1,"yes","no","no","yes","yes","yes","yes","no",3,1,2,1,1,5,1.79723278611359,-1.23815928215795,-0.53888214673956,-0.589975875408375,"False",1,0,1,0,0,4,-0.789005768101962
1,-1.43187585974241,0,"LE3","T",4,2,"teacher","other","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,5,2,1,1,3,1.36626878161046,2.40447613996585,1.86361205604535,1.88630120229598,"False",1,0,0,0,0,6,2.05146313276906
1,-1.43187585974241,0,"GT3","T",2,1,"health","services","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,4,2,1,1,5,0.0733767681010722,-0.509632197733191,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,1,3,-0.660567892473942
1,-0.610950565596805,0,"GT3","T",4,4,"teacher","teacher","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,4,4,1,2,5,0.504340772604202,1.67594905554109,0.833971683423244,0.648162663443801,"False",1,0,0,0,0,8,1.05269446746938
1,-1.43187585974241,0,"GT3","T",4,4,"other","teacher","father",2,2,0,"no","yes","no","yes","yes","yes","no","no",4,4,3,1,1,2,0.0733767681010722,1.67594905554109,1.17718514096394,1.26723193286989,"False",1,0,0,0,1,8,1.37345537645831
1,-0.610950565596805,0,"GT3","T",3,3,"other","services","father",2,1,0,"no","no","no","yes","yes","yes","yes","no",5,4,2,1,1,5,0.504340772604202,0.94742197111633,0.833971683423244,0.957697298156845,"False",1,0,1,0,0,6,0.913030317565473
1,0.209974728548798,0,"GT3","T",1,3,"other","other","father",3,2,1,"no","yes","no","yes","yes","yes","yes","no",5,2,4,1,4,5,2.22819679061672,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,4,-0.0857383477342068
1,-1.43187585974241,0,"GT3","T",3,4,"other","other","father",1,1,0,"no","no","no","no","yes","yes","yes","no",3,4,3,1,2,4,-0.357587236402058,0.94742197111633,0.490758225882543,0.648162663443801,"False",1,0,0,0,1,7,0.695447620147558
0,-1.43187585974241,0,"GT3","T",1,2,"at_home","services","mother",1,2,0,"no","no","no","no","no","yes","yes","no",3,2,3,1,2,1,-0.788551240905188,0.94742197111633,0.833971683423244,0.648162663443801,"False",1,0,0,0,0,3,0.809852105994458
1,-1.43187585974241,0,"GT3","T",2,2,"services","services","father",1,4,0,"no","yes","no","yes","yes","yes","yes","no",5,5,4,1,2,5,0.504340772604202,0.94742197111633,0.490758225882543,0.338628028730757,"False",1,0,1,0,0,4,0.592269408576543
0,-0.610950565596805,0,"LE3","T",2,4,"other","health","father",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,2,2,1,2,5,-0.357587236402058,0.94742197111633,0.147544768341842,0.338628028730757,"False",1,0,0,0,0,6,0.477864922729643
1,-0.610950565596805,0,"GT3","T",4,4,"health","other","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",3,4,4,1,4,5,0.0733767681010722,0.218894886691569,0.490758225882543,0.338628028730757,"False",1,0,0,0,0,8,0.349427047101623
0,-0.610950565596805,0,"GT3","T",2,2,"other","other","mother",1,2,0,"no","no","no","no","yes","yes","yes","yes",5,4,4,1,1,5,-0.788551240905188,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,1,0,0,4,-0.0857383477342068
1,-1.43187585974241,0,"GT3","T",3,4,"services","services","father",1,1,0,"yes","no","no","no","yes","yes","yes","no",5,5,5,3,2,5,-0.357587236402058,-0.873895739945572,-0.88209560428026,-0.899510510121419,"True",1,0,1,0,0,7,-0.885167284782417
0,-1.43187585974241,0,"LE3","A",3,4,"other","other","mother",1,2,0,"yes","no","no","yes","yes","yes","yes","yes",5,3,2,1,1,1,-0.788551240905188,-0.509632197733191,-0.195668689198859,-0.280441240695331,"False",1,0,1,0,0,7,-0.328580709209127
0,1.85182531684,0,"GT3","T",0,1,"at_home","other","other",1,2,2,"no","yes","no","no","no","no","no","no",3,4,2,1,1,5,-0.788551240905188,-0.873895739945572,-0.53888214673956,-0.280441240695331,"False",1,0,0,0,0,1,-0.564406375793488
1,-0.610950565596805,0,"GT3","T",4,4,"teacher","teacher","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",3,5,5,2,5,4,0.935304777107333,0.94742197111633,0.833971683423244,0.957697298156845,"False",1,0,0,0,0,8,0.913030317565473
1,-0.610950565596805,0,"GT3","T",2,3,"other","other","mother",2,3,0,"no","yes","no","no","no","yes","yes","yes",3,2,3,2,2,1,0.0733767681010722,0.58315842890395,0.147544768341842,0.338628028730757,"False",1,0,0,0,0,5,0.356443741992183
0,-1.43187585974241,0,"GT3","T",3,4,"services","teacher","father",2,3,0,"no","yes","no","no","yes","yes","yes","yes",4,2,2,2,2,5,-0.788551240905188,-0.509632197733191,-0.195668689198859,0.0290933940177129,"False",1,0,0,0,0,7,-0.225402497638112
0,1.0309000226944,0,"GT3","T",2,1,"services","other","mother",1,2,3,"no","yes","no","yes","yes","no","yes","yes",5,4,5,1,3,5,1.36626878161046,-0.509632197733191,-0.88209560428026,-1.20904514483446,"True",1,0,0,0,1,3,-0.866924315615972
0,0.209974728548798,0,"LE3","A",2,1,"other","other","mother",3,1,0,"no","yes","no","no","yes","yes","yes","no",3,2,2,1,2,5,0.935304777107333,-0.145368655520811,-0.53888214673956,-0.280441240695331,"False",1,0,0,0,0,3,-0.321564014318567
0,-1.43187585974241,0,"GT3","T",1,1,"at_home","other","mother",3,1,0,"no","yes","no","yes","no","yes","yes","yes",4,3,3,1,2,4,0.504340772604202,-0.145368655520811,0.147544768341842,0.338628028730757,"False",1,0,0,0,0,2,0.113601380517263
0,0.209974728548798,0,"LE3","T",2,2,"other","other","father",1,1,0,"no","yes","no","no","yes","yes","yes","yes",3,4,4,1,3,5,-0.357587236402058,0.58315842890395,0.147544768341842,0.0290933940177129,"False",1,0,0,0,0,4,0.253265530421168
0,-0.610950565596805,0,"GT3","A",3,4,"services","other","father",1,1,0,"no","no","no","no","yes","yes","yes","no",3,2,1,1,4,5,1.79723278611359,1.31168551332871,0.490758225882543,0.648162663443801,"False",1,0,0,0,0,7,0.816868800885018
1,-0.610950565596805,0,"GT3","T",2,1,"at_home","other","mother",4,1,0,"no","no","no","no","yes","yes","no","no",3,2,1,1,1,2,0.0733767681010722,-0.873895739945572,-0.88209560428026,-0.280441240695331,"False",1,0,0,0,0,3,-0.678810861640388
0,-0.610950565596805,0,"GT3","A",2,2,"other","other","mother",1,1,1,"no","no","no","no","yes","yes","no","no",5,3,4,1,1,5,1.79723278611359,0.58315842890395,-0.195668689198859,-0.280441240695331,"False",1,0,1,0,0,4,0.0356828330032534
1,-1.43187585974241,0,"GT3","T",3,4,"at_home","teacher","mother",4,2,0,"no","yes","no","no","yes","yes","no","yes",5,3,3,1,1,5,-0.357587236402058,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,7,-0.0857383477342068
0,-1.43187585974241,0,"GT3","T",4,4,"services","at_home","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,3,1,1,5,0.0733767681010722,0.58315842890395,0.833971683423244,0.957697298156845,"False",1,0,0,0,0,8,0.791609136828013
1,0.209974728548798,0,"GT3","T",3,4,"at_home","other","mother",3,2,0,"no","no","no","no","yes","yes","no","no",5,4,5,2,4,5,-0.357587236402058,-0.509632197733191,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,0,7,-0.660567892473942
0,-0.610950565596805,0,"GT3","T",1,1,"at_home","other","mother",4,2,0,"no","yes","no","no","yes","yes","no","no",5,1,3,1,1,3,-0.788551240905188,0.94742197111633,0.490758225882543,0.338628028730757,"False",1,0,0,0,0,2,0.592269408576543
1,1.0309000226944,0,"LE3","T",3,1,"services","services","mother",2,1,0,"no","no","no","yes","yes","yes","yes","yes",3,3,4,4,5,4,-0.357587236402058,-0.145368655520811,-0.195668689198859,0.0290933940177129,"False",1,0,0,0,0,4,-0.103981316900652
0,1.0309000226944,0,"GT3","A",3,2,"other","services","other",1,3,0,"no","yes","no","yes","no","yes","yes","yes",4,3,3,5,1,5,1.36626878161046,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,5,-0.0857383477342068
0,-0.610950565596805,0,"GT3","T",1,1,"other","services","mother",2,1,0,"no","yes","no","yes","yes","yes","no","yes",3,3,3,1,2,1,0.935304777107333,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,1,2,-0.0857383477342068
0,-0.610950565596805,0,"GT3","A",3,3,"other","other","other",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,3,2,1,1,5,0.0733767681010722,-0.873895739945572,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,0,6,-0.781989073211402
1,-0.610950565596805,0,"LE3","T",1,1,"services","other","mother",1,2,2,"no","no","no","no","yes","yes","no","yes",4,4,4,1,3,5,-0.788551240905188,-0.509632197733191,-0.53888214673956,-0.589975875408375,"False",1,0,0,0,0,2,-0.546163406627042
0,-1.43187585974241,0,"GT3","T",4,4,"teacher","teacher","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",4,3,2,1,1,5,0.504340772604202,0.58315842890395,0.833971683423244,0.648162663443801,"False",1,0,0,0,0,8,0.688430925256998
0,-1.43187585974241,0,"GT3","T",1,1,"other","other","mother",3,1,1,"no","no","no","yes","yes","yes","yes","yes",5,5,5,1,1,1,-0.357587236402058,-1.23815928215795,-0.88209560428026,-0.899510510121419,"True",1,0,0,0,0,2,-1.00658846551988
1,-1.43187585974241,0,"GT3","T",4,3,"teacher","services","father",2,4,0,"yes","yes","no","no","yes","yes","yes","no",2,2,2,1,1,3,0.504340772604202,-0.873895739945572,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,7,-0.450001889946587
1,-0.610950565596805,0,"GT3","T",4,4,"services","services","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,3,5,-0.788551240905188,1.31168551332871,0.490758225882543,0.338628028730757,"False",1,0,0,0,0,8,0.713690589314004
1,-0.610950565596805,0,"LE3","T",2,2,"services","services","father",2,1,0,"no","yes","no","yes","yes","yes","yes","no",2,3,3,2,2,2,0.0733767681010722,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,1,4,-0.0857383477342068
0,-1.43187585974241,0,"GT3","T",4,4,"teacher","services","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",4,2,2,1,1,5,-0.357587236402058,0.58315842890395,0.490758225882543,0.338628028730757,"False",1,0,0,0,0,8,0.470848227839083
0,-0.610950565596805,0,"LE3","T",1,1,"at_home","at_home","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,4,4,3,3,1,0.0733767681010722,-0.509632197733191,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,2,-0.328580709209127
0,-1.43187585974241,0,"GT3","T",1,1,"other","services","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,2,1,2,5,-0.788551240905188,0.218894886691569,0.147544768341842,0.0290933940177129,"False",1,0,0,0,0,2,0.131844349683708
0,-1.43187585974241,0,"LE3","A",2,1,"at_home","other","mother",2,1,0,"no","yes","no","yes","yes","no","yes","yes",4,4,2,1,1,5,-0.788551240905188,-0.145368655520811,-0.53888214673956,-0.589975875408375,"False",1,0,1,0,0,3,-0.424742225889582
0,-1.43187585974241,0,"GT3","T",3,2,"health","services","father",1,2,1,"no","yes","no","no","yes","yes","yes","no",3,3,2,1,1,3,-0.357587236402058,-0.145368655520811,-0.195668689198859,-0.280441240695331,"False",1,0,1,0,0,5,-0.207159528471667
0,-1.43187585974241,0,"GT3","T",1,2,"at_home","other","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",4,3,2,1,1,5,0.504340772604202,0.58315842890395,0.147544768341842,0.338628028730757,"False",1,0,0,0,0,3,0.356443741992183
0,-1.43187585974241,0,"GT3","T",1,2,"at_home","services","father",1,2,0,"no","no","no","no","no","yes","no","yes",2,3,4,2,4,1,0.504340772604202,-0.145368655520811,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,3,-0.207159528471667
1,-0.610950565596805,0,"GT3","T",4,4,"teacher","teacher","mother",1,1,0,"no","yes","no","no","yes","no","yes","yes",3,3,2,2,1,5,2.65916079511985,-0.873895739945572,-0.88209560428026,-1.20904514483446,"True",1,0,0,0,0,8,-0.988345496353432
1,-1.43187585974241,0,"LE3","A",2,1,"services","other","mother",4,1,0,"no","no","no","no","yes","yes","yes","no",4,5,5,2,5,5,-0.788551240905188,0.218894886691569,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,3,-0.0857383477342068
1,1.0309000226944,0,"LE3","T",1,1,"other","other","mother",1,1,2,"no","no","no","no","yes","no","yes","yes",2,3,5,2,5,4,-0.788551240905188,-0.145368655520811,-0.88209560428026,-3.68532222253881,"True",1,0,0,0,0,2,-1.57092882744663
1,-0.610950565596805,0,"LE3","T",2,1,"at_home","other","mother",1,1,1,"no","no","no","yes","yes","yes","no","yes",4,4,4,3,5,5,0.504340772604202,-0.873895739945572,-0.53888214673956,-0.589975875408375,"False",1,0,0,0,0,3,-0.667584587364502
0,-1.43187585974241,0,"GT3","T",3,3,"services","services","other",2,3,0,"no","yes","yes","yes","yes","yes","yes","yes",4,2,1,2,3,3,-0.357587236402058,0.58315842890395,0.490758225882543,0.338628028730757,"False",1,0,0,0,1,6,0.470848227839083
1,1.85182531684,0,"GT3","T",3,2,"services","at_home","mother",1,1,0,"no","yes","no","no","yes","no","yes","yes",4,5,4,1,1,4,0.504340772604202,-0.145368655520811,-0.88209560428026,-0.280441240695331,"False",1,0,1,0,0,5,-0.435968500165467
0,0.209974728548798,0,"GT3","T",4,4,"other","teacher","mother",1,1,0,"yes","yes","no","no","yes","yes","no","yes",4,2,1,1,1,4,-0.788551240905188,0.58315842890395,0.490758225882543,0.338628028730757,"False",1,0,0,0,0,8,0.470848227839083
1,-1.43187585974241,0,"GT3","T",2,3,"at_home","services","mother",1,2,0,"yes","no","yes","yes","yes","yes","no","no",4,4,4,1,1,1,-0.788551240905188,-1.60242282437033,-1.22530906182096,-1.20904514483446,"True",1,0,0,0,0,5,-1.34559234367525
1,0.209974728548798,0,"LE3","T",1,2,"other","other","mother",1,1,3,"no","no","no","no","yes","yes","no","no",2,2,2,3,3,5,2.22819679061672,-0.873895739945572,-1.22530906182096,-0.589975875408375,"False",1,0,0,0,1,3,-0.896393559058303
0,1.0309000226944,0,"GT3","T",1,1,"at_home","other","mother",3,1,3,"no","yes","no","yes","no","yes","no","no",5,2,5,1,5,4,0.504340772604202,-0.145368655520811,-0.53888214673956,-0.280441240695331,"False",1,0,0,0,0,2,-0.321564014318567
1,-0.610950565596805,0,"GT3","T",2,2,"at_home","other","mother",3,1,0,"no","no","no","no","no","yes","no","no",4,2,2,1,2,3,0.0733767681010722,0.218894886691569,-0.53888214673956,-0.280441240695331,"False",1,0,0,0,0,4,-0.200142833581107
1,-0.610950565596805,0,"GT3","T",3,3,"other","services","father",1,2,1,"no","yes","no","no","yes","yes","yes","yes",4,5,5,4,4,5,-0.788551240905188,-0.509632197733191,-0.53888214673956,-3.37578758782577,"True",1,0,0,0,0,6,-1.47476731076617
1,-0.610950565596805,0,"LE3","T",1,2,"health","services","mother",2,1,2,"no","no","no","no","no","yes","yes","no",4,4,5,3,5,5,-0.788551240905188,-0.873895739945572,-1.22530906182096,-0.589975875408375,"False",1,0,0,0,0,3,-0.896393559058303
1,0.209974728548798,0,"LE3","T",2,1,"at_home","other","mother",2,1,1,"no","no","yes","yes","yes","no","yes","yes",3,3,2,2,2,5,0.935304777107333,-1.23815928215795,-1.22530906182096,-0.899510510121419,"True",1,0,0,0,0,3,-1.12099295136678
1,0.209974728548798,0,"GT3","T",3,2,"other","other","mother",2,2,2,"yes","yes","no","no","yes","yes","yes","yes",4,4,4,1,4,3,0.0733767681010722,-1.60242282437033,-1.91173597690236,-1.20904514483446,"True",1,0,0,0,0,5,-1.57440131536905
1,-1.43187585974241,0,"LE3","T",1,2,"other","other","mother",2,1,0,"no","no","no","yes","yes","yes","no","no",4,4,4,2,4,5,-0.357587236402058,-1.23815928215795,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,0,3,-0.903410253948863
1,-0.610950565596805,0,"GT3","T",1,3,"at_home","services","father",1,1,1,"no","no","no","no","yes","no","yes","no",5,3,3,1,4,2,-0.357587236402058,-0.873895739945572,-1.22530906182096,-1.20904514483446,"True",1,0,0,0,0,4,-1.10274998220033
1,0.209974728548798,0,"LE3","T",1,1,"other","services","mother",4,2,0,"no","no","no","yes","yes","no","no","yes",5,3,5,1,5,5,-0.788551240905188,-1.23815928215795,-1.22530906182096,-1.20904514483446,"True",1,0,0,0,0,2,-1.22417116293779
1,0.209974728548798,0,"GT3","T",3,2,"services","services","mother",2,1,3,"no","yes","no","yes","no","no","no","no",4,5,2,1,1,2,1.36626878161046,-1.23815928215795,-1.56852251936166,-1.20904514483446,"True",1,0,0,0,0,5,-1.33857564878469
1,-0.610950565596805,0,"GT3","T",2,2,"other","other","father",1,2,0,"no","no","no","no","yes","no","yes","no",4,3,5,2,4,4,-0.788551240905188,-0.873895739945572,-0.53888214673956,-0.280441240695331,"False",1,0,0,0,0,4,-0.564406375793488
0,-0.610950565596805,0,"GT3","T",4,2,"health","services","father",1,2,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,1,1,3,-0.788551240905188,2.04021259775347,1.86361205604535,1.88630120229598,"False",1,0,1,0,0,6,1.9300419520316
0,-0.610950565596805,0,"GT3","T",2,2,"other","other","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",5,1,5,1,1,4,-0.788551240905188,0.218894886691569,0.147544768341842,0.338628028730757,"False",1,0,1,0,0,4,0.235022561254723
0,-0.610950565596805,0,"GT3","T",4,4,"health","health","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,4,2,1,1,3,-0.788551240905188,1.67594905554109,1.52039859850465,1.57676656758293,"False",1,0,0,0,1,8,1.59103807387622
1,-0.610950565596805,0,"GT3","T",3,4,"other","other","father",3,1,1,"no","yes","no","yes","no","yes","yes","no",3,4,5,2,4,2,0.0733767681010722,-0.873895739945572,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,0,7,-0.781989073211402
1,-0.610950565596805,0,"GT3","T",1,0,"other","other","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,1,3,-0.788551240905188,1.67594905554109,1.86361205604535,1.88630120229598,"False",1,0,0,0,1,1,1.80862077129414
1,0.209974728548798,0,"LE3","T",4,4,"teacher","other","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,4,1,3,5,-0.788551240905188,-0.145368655520811,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,1,8,-0.539146711736482
0,-0.610950565596805,0,"GT3","T",1,3,"at_home","services","mother",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,5,1,1,3,-0.788551240905188,0.94742197111633,0.490758225882543,0.338628028730757,"False",1,0,1,0,0,4,0.592269408576543
0,-0.610950565596805,0,"LE3","T",3,3,"other","other","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,5,1,1,4,-0.788551240905188,0.94742197111633,0.833971683423244,0.957697298156845,"False",1,0,0,0,1,6,0.913030317565473
1,0.209974728548798,0,"LE3","T",4,3,"teacher","other","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",4,4,4,4,4,4,-0.788551240905188,-0.509632197733191,-0.195668689198859,-0.280441240695331,"False",1,0,0,0,0,7,-0.328580709209127
0,-0.610950565596805,0,"GT3","T",2,2,"services","other","mother",2,2,0,"no","no","no","yes","no","yes","yes","no",3,4,4,1,4,5,-0.788551240905188,0.58315842890395,0.147544768341842,0.648162663443801,"False",1,0,0,0,1,4,0.459621953563198
1,0.209974728548798,0,"GT3","T",3,3,"other","other","father",1,2,0,"no","no","no","yes","no","yes","yes","no",4,3,4,1,4,4,0.0733767681010722,-0.145368655520811,-0.88209560428026,-0.589975875408375,"False",1,0,0,0,1,6,-0.539146711736482
1,-0.610950565596805,0,"GT3","T",4,2,"teacher","services","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,3,3,4,3,0.935304777107333,-0.509632197733191,-0.88209560428026,-0.280441240695331,"False",1,0,0,1,0,6,-0.557389680902928
1,0.209974728548798,0,"GT3","T",4,3,"other","other","mother",1,2,0,"no","yes","yes","yes","yes","yes","yes","yes",5,2,3,1,1,2,0.0733767681010722,-0.145368655520811,-0.195668689198859,0.338628028730757,"False",1,0,0,0,0,7,-0.000803105329637658
1,-0.610950565596805,0,"GT3","T",4,3,"teacher","other","mother",1,2,0,"no","yes","yes","yes","yes","yes","yes","no",3,4,3,2,3,3,0.0733767681010722,-0.145368655520811,-0.53888214673956,-0.280441240695331,"False",1,0,1,0,0,7,-0.321564014318567
1,-0.610950565596805,0,"GT3","T",3,3,"services","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,2,3,1,2,3,-0.788551240905188,-0.145368655520811,0.147544768341842,0.338628028730757,"False",1,0,1,0,0,6,0.113601380517263
0,0.209974728548798,0,"GT3","T",2,4,"services","services","father",1,2,0,"no","yes","no","yes","yes","yes","no","no",5,4,2,2,3,5,-0.788551240905188,2.04021259775347,2.20682551358605,1.57676656758293,"False",1,0,0,0,1,6,1.94126822630748
0,-0.610950565596805,0,"GT3","T",3,2,"other","other","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",1,2,2,1,2,1,0.935304777107333,0.94742197111633,1.17718514096394,1.26723193286989,"False",1,0,0,0,1,5,1.13061301498339
1,0.209974728548798,0,"GT3","T",3,3,"services","services","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,2,3,4,0.504340772604202,-0.145368655520811,0.490758225882543,0.648162663443801,"False",1,0,0,1,0,6,0.331184077935178
1,-0.610950565596805,0,"GT3","T",1,2,"services","services","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",3,3,3,1,2,3,-0.788551240905188,-0.509632197733191,-0.88209560428026,-0.280441240695331,"False",1,0,0,1,0,3,-0.557389680902928
1,-0.610950565596805,0,"LE3","T",2,1,"other","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,2,3,1,2,5,-0.788551240905188,0.58315842890395,0.833971683423244,1.26723193286989,"False",1,0,0,0,0,3,0.894787348399027
0,0.209974728548798,0,"GT3","A",3,3,"health","other","mother",1,2,0,"no","yes","no","no","no","yes","yes","yes",3,3,3,1,3,3,1.36626878161046,0.218894886691569,0.490758225882543,0.648162663443801,"False",1,0,0,0,1,6,0.452605258672638
1,0.209974728548798,0,"GT3","T",1,2,"at_home","other","mother",1,2,0,"no","no","no","no","yes","yes","no","no",3,1,3,1,5,3,0.504340772604202,-0.873895739945572,-0.88209560428026,-0.589975875408375,"False",1,0,1,0,0,3,-0.781989073211402
0,-0.610950565596805,0,"GT3","T",2,3,"services","services","mother",1,2,0,"no","no","no","no","yes","yes","yes","no",4,3,3,1,1,2,0.504340772604202,0.218894886691569,0.147544768341842,0.338628028730757,"False",1,0,0,0,0,5,0.235022561254723
0,0.209974728548798,0,"GT3","T",1,1,"at_home","services","mother",1,2,0,"no","no","no","yes","yes","yes","yes","no",5,3,3,1,1,3,-0.788551240905188,0.218894886691569,-0.195668689198859,0.0290933940177129,"False",1,0,0,0,0,2,0.0174398638368079
1,0.209974728548798,0,"GT3","T",1,2,"at_home","services","other",2,2,0,"no","no","no","yes","no","yes","yes","no",4,4,4,4,5,5,2.65916079511985,-0.509632197733191,-0.195668689198859,0.0290933940177129,"False",1,0,0,1,0,3,-0.225402497638112
1,-0.610950565596805,0,"GT3","T",3,3,"services","services","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",4,3,2,3,4,5,-0.788551240905188,-0.145368655520811,-0.53888214673956,-0.589975875408375,"False",1,0,0,0,1,6,-0.424742225889582
1,-0.610950565596805,0,"GT3","T",2,3,"other","other","father",2,1,0,"no","no","no","no","yes","yes","yes","no",5,3,3,1,1,3,-0.788551240905188,0.58315842890395,0.147544768341842,0.0290933940177129,"False",1,0,1,0,0,5,0.253265530421168
0,0.209974728548798,0,"LE3","T",2,4,"services","services","father",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,2,1,1,5,0.935304777107333,0.94742197111633,1.17718514096394,1.26723193286989,"False",1,0,0,0,0,6,1.13061301498339
1,0.209974728548798,0,"GT3","T",4,4,"services","teacher","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",5,2,3,1,2,5,0.0733767681010722,0.58315842890395,0.490758225882543,0.648162663443801,"False",1,0,1,0,0,8,0.574026439410098
